"ID","asset_PM_ID","asset_SiteID","asset_Name","asset_SerialNumber","asset_PartNumber","asset_PurchasingProject","asset_AcquiredDate","asset_CEHAssetNumber","asset_PurchaseOrderNumber","asset_PurchaseOrderDate","asset_POAttachments","asset_PurchasePrice","asset_ProjectManager","asset_RetiredDate","asset_CurrentCondition","asset_Obsolete","asset_Contract_Required","asset_Instrument_Type","asset_ContractorID","asset_Contractor","asset_Site","asset_Description","asset_Quantity","asset_Type","asset_Country_of_Origin","asset_Manufacturer","asset_Supplier","asset_Model","asset_Version","asset_Firmware","asset_Software","asset_Calibration_Interval","asset_Calibration_Requirements","asset_Manufacture_Date","asset_Height","asset_Depth","asset_Canopy_Height","asset_Test","asset_Alias","asset_Keywords","asset_Servicing_Requirement","asset_Comments","asset_Specialist_training_or_other_requirements","asset_Status","asset_Other_ID"
176,0,32,"Surfbee multiport cable RS5",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-011","20386",,,350.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","SURFBEE MPCRS5 PC 
 Multiport Cable- RS5 GPS ADCP (M8 threaded RS5 
 GPS plug)",0,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
177,0,32,"Surfbee Splitter Cable for M9/GPS",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-012","20386",,,900.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Splitter Cable for M9/GPS with Surfbee Multiport 
 plug",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
178,0,32,"Surfbee RDI riverpro mount",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-013","20386",,,350.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
179,0,32,"Surfbee RSI RiverPro  Multiport Cable",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-014","20386",,,1500.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","SURFBEE MPCRIVPRO PC 
 Multiport Cable - RSI RiverPro PMIL-8-FS-IM 
 Impulse 8 Conductor Female Low Profile Connector 
 Pigtail",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
180,0,32,"Surfbee Flowsled",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-015","20386",,,2000.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
181,0,32,"Surfbee T600 thrusters",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-016","20386",,,,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,2,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
182,0,32,"Surfbee MPCR5LEMO - Multiport cable RS5 GPS ADCP Lemo Connector
connector",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-017","20386",,,380.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
183,0,32,"Surfbee RQW1001 Whale assembly for YSI EXO",,,"09191",27/03/2025 00:00:00,"FDRI-M-SUR-0325-018","20386",,,1246.55,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,0,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
184,0,32,"WindSonic Stand Mount",,,"09191",,,"10023002",20/03/2025 00:00:00,,70.04,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","WINDSONIC STAND MOUNT",5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
185,0,32,"WINDSONIC75 GILL ULTRASONIC ANE 10M","2510003",,"09191",,,"10023002",,,959.48,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
186,0,18,"WINDSONIC75 GILL ULTRASONIC ANE 10M","25150004",,"09191",,,"10023002",,,959.48,"Simon Teagle",,"Excellent",,0,,0,,"Foel Fadian",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
187,0,32,"WINDSONIC75 GILL ULTRASONIC ANE 10M","251002",,"09191",,,"10023002",,,,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
188,0,12,"WindSonic 75 Ultrasonic Anemometer","25150001",,"09191",,,"10023002",,,959.48,"Simon Teagle",,"Excellent",,0,"Other",0,,"Carreg Wen","Gill Wind Sonic 75 Ultrasonic Anemometer",1,"Field site infrastructure",,"Gill",,"WindSonic 75",,,,,,,"2m",,"20cm",,,,"Cleaning of ultrasonic sensor faces",,,"In use",
189,0,32,"WINDSONIC75 GILL ULTRASONIC ANE 10M","25150005",,"09191",,,"10023002",,,959.48,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
190,0,32,"WindSonic Cable",,,"09191",,,,,,,"Simon Teagle",,,,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
191,0,32,"Collte with TNC Socket 5m",,,"09191",,,"10022777",,,,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Badland Antenna",2,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
192,0,32,"Meter Teros 32",,,"09191",,,"10022998",,,480.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,2,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
193,0,32,"ENC 16/18 Enclosure",,,"09191",,,"10022999",,,377.40,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","campbell large enclosure",5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
194,0,32,"LM-ENC-MOUNT-16/18 ENCLOSURE LEG MNT KIT",,,"09191",,,"10022999",,,84.32,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
195,0,32,"MM-ENC-MOUNT ENC MAST, MOUNTING KIT",,,"09191",,,"10022999",,,59.16,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
196,0,32,"INSERT PUSH FIT for 3.5mm SCREW (100)",,,"09191",,,"10022999",,,12.78,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,100,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
197,0,12,"12V VICTRON LITHIUM SUPERPACK LIFEPO4 12.8V100AH BATTERY WITH INTEGRATED BMS AND SAFETYSWITCH (HIGH CURRENT DISCHARGE VERSION)","HQ2415NZ7NF",,"09191",,,"10022299",,,388.40,"Simon Teagle",,"Excellent",,0,"Power system",0,,"Carreg Wen","Battery",1,"Field site infrastructure",,"Victron",,"Lithium Superpack",,,,"0",,,,,"20cm",,,,,,,,
198,0,32,"Victron MPPT",,,"09191",,,"10022299",,,37.20,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
199,0,32,"VICTRON SOLAR PANEL 215W",,,"09191",,,"10022299",,,96.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
200,0,32,"ADJUSTABLE ROOF MOUNT FOR BOATS OR FLAT ROOFSPACES",,,"09191",,,"10022299",,,23.56,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
201,0,32,"PREMADE MC4 6MM SOLAR CABLE 10 METER - (CUT INHALF TO MAKE TWO MC4 TO BARE WIRE CABLES WHENUSED IN OUR BUNDLES) 10M LENGTH",,,"09191",,,,,,20.31,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford",,5,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
202,0,32,"RSPro Battery Box",,,,,,,,,,,,,,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
203,0,32,"Surfbee dewalt batteries and charger",,,,,,,,,,,,,,0,,0,,"xx_UKCEH_Wallingford","2x batteries, 2x charger",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
204,0,32,"D-Sub to Female Terminal Block Adapter","RS Stock No.283-5887",,"09191",30/04/2025 00:00:00,,,,,20.87,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.283-5887",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
205,0,32,"Bosch Tyre Inflator","RS Stock No.220-1712",,"09191",07/05/2025 00:00:00,,,,,75.65,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.220-1712",0,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
206,0,32,"Transcend 16 GB Industrial SDHC SD Card, Class 10","RS Stock No.124-9654",,"09191",07/05/2025 00:00:00,,,,,21.95,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.124-9654",10,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
207,0,32,"RS PRO Triple Action Wire Stripper, 4.5mm Min, 29mm Max","RS Stock No.262-0151",,"09191",18/04/2025 00:00:00,,,,,29.89,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.262-0151",2,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
208,0,32,"RS PRO Black Nylon Cable Gland, M20 Thread, 10mm min., 14mm max., IP68","RS Stock No.669-4673",,"09191",18/04/2025 00:00:00,,,,,4.05,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.669-4673",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
209,0,32,"RS PRO Black Nylon Cable Gland, M20 Thread, 4mm min., 9mm max., IP68","RS Stock No.669-4660",,"09191",18/04/2025 00:00:00,,,,,5.41,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.669-4660",2,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
210,0,32,"Amprobe LAN-1 Cable Tester BNC, RJ45","RS Stock No.668-0841",,"09191",18/04/2025 00:00:00,,,,,120.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.668-0841",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
211,0,32,"RS PRO Disposable Respirator for General Purpose Protection, FFP3, Valved, Moulded 10 per Package","RS Stock No.246-1002",,"09191",18/04/2025 00:00:00,,,,,35.86,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.246-1002",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
212,0,32,"Ideal Hand Crimp Tool for RJ11 Connectors, RJ45 Connectors","RS Stock No.294-6914",,"09191",18/04/2025 00:00:00,,,,,35.83,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","RS Stock No.294-6914",1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
213,0,32,"Gill Research HS Anemometer","142002",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
214,0,32,"Gill Research HS Anemometer","95",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
215,0,32,"Onset Rain Gauge","10210070",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
216,0,32,"Onset Rain Gauge","10210064",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
217,0,32,"Onset Rain Gauge","10210062",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
218,0,32,"Onset Rain Gauge","10210069",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
219,0,32,"Onset Rain Gauge","10210060",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Fair",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
220,0,32,"AT Delta-T Devices Barometer type BS5","A23868-19555",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Good",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
221,0,32,"AT Delta-T Devices Barometer type BS5","20012663",,"09191",24/04/2025 00:00:00,,,,,,"Simon Teagle",,"Good",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,"0",,,,,,,,,,,,,
222,0,32,"CPEC310","1204",,"08327",18/07/2022 00:00:00,,"09501",18/07/2022 00:00:00,,40000.00,"Alexander Cumming",,"Good",,0,,0,,"xx_UKCEH_Wallingford",,1,"Fixed",,"Campbell Scientific closed-path eddy covariance",,"CPEC310",,,,"0","- None",,,,,,,,"-","none",,,
223,0,12,"DPS8100 Barometric Pressure Sensor","13311272","DPS 810G-TB-A2-CC-H0-P12","09191",16/05/2025 00:00:00,,"20924-1",04/02/2025 00:00:00,,1763.75,"Simon Teagle",,"Excellent",,0,"Other",0,,"Carreg Wen",,1,"Field site infrastructure",,"Campbell Scientific US",,"DPS8100",,,,"0",,,,,,,,,,"serial 13236707 faulty sensor sent to CSL as a replacement sensor is received from them",,,
226,0,32,"NR01 radiometer (test)","12345",,,12/05/2025 00:00:00,,,,,,,,"Requires Calibration",,0,"Radiometer (4-component)",0,,"xx-UKCEH_Wallingford","4-component net radiometer",1,"Fixed",,"Hukseflux","NA","NR01",,"3.2.1",,"NA","3-yearly recalibration",15/05/2023 00:00:00,,,,,"CNR01","net radiation incoming outgoing long-wave short-wave","Test",,"Some variables require correction using calibration coefficients. See calibration certificate for details.","In use",
230,0,11,"VegaPULS C 21 Radar Sensor","73619835","RA - 222 2VZ","09191",08/04/2025 00:00:00,"FDRI-F-RAD-0425-001","PO-21433",19/03/2025 00:00:00,,1182.00,"Simon Teagle",,"Excellent",,0,,0,,"Hafren Forest - Severn Trap","Price including VAT",1,"Field site infrastructure",,"Vega",,"VegaPULS C 21",,,,,,,,,,,,,,,,"In use",
232,0,32,"VegaPULS C 21 Radar Sensor","73619836",,"09191",08/04/2025 00:00:00,"FDRI-F-0425-RAD-002","PO-21433",19/03/2025 00:00:00,,1182.00,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Bluetooth Access code: 979281     Bluetooth Unlock Code: 6479963407    Device Release code: 3387885748",1,"Fixed",,"Vega",,"VegaPULS C 21",,,,"0",,,,,,,,,,"Bluetooth Access code: 979281    
Bluetooth Unlock Code: 6479963407    
Device Release code: 3387885748",,,
592,,13,"AM16/32B 16/32 CHANNEL RELAY MULTIPLEXER C/W PLUGGABLE CONNECTORS","43554",,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,659.60,"Simon Teagle",,"Excellent",,0,,,,"Mill Farm, Chenies",,1,"Fixed","USA","Campbell Scientific",,,,,,,,,,,,,,,,,,"In test",
593,,32,"AM16/32B 16/32 CHANNEL RELAY MULTIPLEXER C/W PLUGGABLE CONNECTORS","43550","RJ1614HPL","09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,659.60,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010620
",1,"Fixed","USA","STAHLIN_Robroy Enclosures",,,,,,,,09/12/2024 00:00:00,,,,,,,,,,,
594,,32,"AM16/32B 16/32 CHANNEL RELAY MULTIPLEXER C/W PLUGGABLE CONNECTORS","43553","RJ1614HPL","09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,659.60,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010620",1,"Fixed","USA","STAHLIN_Robroy Enclosures",,,,,,,,09/12/2024 00:00:00,,,,,,,,,,,
595,,32,"AM-400 DOWNWARD MOUNTING ACCESSORY ",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,34.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-009823",1,"Consumable","USA","Campbell Scientific",,,,,,,,03/03/2025 00:00:00,,,,,,,,,,,
596,,32,"AM-400 DOWNWARD MOUNTING ACCESSORY ",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,34.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-009823",1,"Consumable","USA","Campbell Scientific",,,,,,,,03/03/2025 00:00:00,,,,,,,,,,,
597,,32,"AM-400 DOWNWARD MOUNTING ACCESSORY ",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,34.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-009823",1,"Consumable","USA","Campbell Scientific",,,,,,,,03/03/2025 00:00:00,,,,,,,,,,,
598,,32,"ANTENNA 3 dBi MIMO WALL/POLE MOUNT C/W 3M CABLE & SMA CONNECTOR",,"11030","09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,47.60,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford",,1,"Fixed","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
599,,32,"ANTENNA 3 dBi MIMO WALL/POLE MOUNT C/W 3M CABLE & SMA CONNECTOR",,"11030","09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,47.60,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford",,1,"Fixed","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
600,,32,"ANTENNA 3 dBi MIMO WALL/POLE MOUNT C/W 3M CABLE & SMA CONNECTOR",,"11030","09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,47.60,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford",,1,"Fixed","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
601,,32,"CABLE4CBL-L 4 CONDUCTOR 22 AWG & DRAIN CABLE C/W 3 METRE CABLE",,,"09191",22/04/2025 00:00:00,,"20924-1",04/02/2025 00:00:00,,56.95,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010803-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
602,,32,"CABLE4CBL-L 4 CONDUCTOR 22 AWG & DRAIN CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,56.95,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010803-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
603,,32,"CABLE4CBL-L 4 CONDUCTOR 22 AWG & DRAIN CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,56.95,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010803-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
604,,32,"CABLE4CBL-L 4 CONDUCTOR 22 AWG & DRAIN CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,56.95,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010803-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
605,,32,"CABLEPCBL-L 2 CONDUCTOR 16 AWG POWER CABLE C/W 3 METRE CABLE",,,"09191",22/04/2025 00:00:00,,"20924-1",04/02/2025 00:00:00,,52.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010800-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
606,,32,"CABLEPCBL-L 2 CONDUCTOR 16 AWG POWER CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,52.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010800-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
607,,32,"CABLEPCBL-L 2 CONDUCTOR 16 AWG POWER CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,52.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010800-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
608,,32,"CABLEPCBL-L 2 CONDUCTOR 16 AWG POWER CABLE C/W 3 METRE CABLE",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,52.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010800-003",1,"Consumable","UK","Campbell Scientific",,,,,,,,,,,,,,,,,,,
609,,32,"CM202E 60cm SENSOR CROSS ARM & CM210E BRACKET KIT",,,"09191",22/04/2025 00:00:00,,"20924-1",04/02/2025 00:00:00,,88.83,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010717",1,"Consumable","UK","Campbell Scientific",,"CM202E & CM210E",,,,,,,,,,,,,,,,,
610,,32,"CM202E 60cm SENSOR CROSS ARM & CM210E BRACKET KIT",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,88.83,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010717",1,"Consumable","UK","Campbell Scientific",,"CM202E & CM210E",,,,,,,,,,,,,,,,,
611,,32,"CM202E 60cm SENSOR CROSS ARM & CM210E BRACKET KIT",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,88.83,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010717",1,"Consumable","UK","Campbell Scientific",,"CM202E & CM210E",,,,,,,,,,,,,,,,,
612,,32,"CM202E 60cm SENSOR CROSS ARM & CM210E BRACKET KIT",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,88.83,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010717",1,"Consumable","UK","Campbell Scientific",,"CM202E & CM210E",,,,,,,,,,,,,,,,,
613,,32,"CM206E 180cm SENSOR cross ar &CM210E Bracket Kit",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,103.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010719",1,"Consumable",,"UK",,"CM206E & CM210E",,,,,,,,,,,,,,,,,
614,,32,"CM206E 180cm SENSOR cross ar &CM210E Bracket Kit",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,103.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010719",1,"Consumable",,"UK",,"CM206E & CM210E",,,,,,,,,,,,,,,,,
615,,32,"CM206E 180cm SENSOR cross ar &CM210E Bracket Kit",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,103.70,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item-010719",1,"Consumable",,"UK",,"CM206E & CM210E",,,,,,,,,,,,,,,,,
616,,32,"CPEC200/300 CAL Gas tubing Assy C/W 10M",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,101.15,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
617,,32,"CPEC200/300 CAL Gas tubing Assy C/W 10M",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,101.15,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
618,,32,"CPEC200/300 CAL Gas tubing Assy C/W 10M",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,101.15,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
619,,32,"CPEC200/300 CAL Gas tubing Assy C/W 3M",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,51.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858-003",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
620,,32,"CPEC200/300 CAL Gas tubing Assy C/W 3M",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,51.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858-003",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
621,,32,"CPEC200/300 CAL Gas tubing Assy C/W 3M",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,51.85,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010858-003",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
622,,32,"CPEC200/300 Pump tubing Assy 0.375 OD C/W 5M",,,"09191",22/04/2025 00:00:00,,"20924-1",04/02/2025 00:00:00,,88.40,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010856-005",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
623,,32,"CPEC200/300 Pump tubing Assy 0.375 OD C/W 5M",,,"09191",19/05/2025 00:00:00,,"20924-2",04/02/2025 00:00:00,,88.40,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010856-005",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
624,,32,"CPEC200/300 Pump tubing Assy 0.375 OD C/W 5M",,,"09191",19/05/2025 00:00:00,,"20924-3",04/02/2025 00:00:00,,88.40,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010856-005",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
625,,32,"CPEC200/300 Pump tubing Assy 0.375 OD C/W 5M",,,"09191",19/05/2025 00:00:00,,"20924-4",04/02/2025 00:00:00,,88.40,"Simon Teagle",,"Excellent",,0,,,,"xx_UKCEH_Wallingford","Item no- 010856-005",1,"Consumable",,"USA",,,,,,,,31/03/2025 00:00:00,,,,,,,,,,,
