FLAG_TS,METHOD_ID,PARAM_ID,PARAM_NUMERIC_VALUE,PARAM_TS_VALUE,PARAM_TIME_VALUE
COSMOS-HYBRY-PROFILE_VWC65_30MIN_RAW,SPIKE,GT,10.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-G1_30MIN_RAW,RANGE,LT,-350.0,,
COSMOS-HYBRY-G1_30MIN_RAW,RANGE,GT,350.0,,
COSMOS-HYBRY-G1_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-G1_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-G1_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-G1_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-G1_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-HYBRY-G1_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-HYBRY-G1_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-G1_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-G1_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-HYBRY-G2_30MIN_RAW,RANGE,LT,-350.0,,
COSMOS-HYBRY-G2_30MIN_RAW,RANGE,GT,350.0,,
COSMOS-HYBRY-G2_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-G2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-G2_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-G2_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-G2_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-HYBRY-G2_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-HYBRY-G2_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-HYBRY-SCANS_30MIN_RAW,
COSMOS-HYBRY-G2_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-HYBRY-G2_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-HYBRY-UX_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-HYBRY-UX_30MIN_RAW,RANGE,GT,30.0,,
COSMOS-HYBRY-UX_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-UX_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-UX_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-UX_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-UZ_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-HYBRY-UZ_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-HYBRY-UZ_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-UZ_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-UZ_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-UY_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-HYBRY-UY_30MIN_RAW,RANGE,GT,30.0,,
COSMOS-HYBRY-UY_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-UY_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-UY_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,RANGE,LT,-90.0,,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,RANGE,GT,110.0,,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,RANGE,LT,-90.0,,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,RANGE,GT,110.0,,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,RANGE,LT,-90.0,,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,RANGE,GT,110.0,,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-WS_RES_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-HYBRY-WS_RES_30MIN_RAW,RANGE,GT,30.0,,
COSMOS-HYBRY-WS_RES_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-WS_RES_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-WS_RES_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-WS_RES_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-HS_30MIN_RAW,RANGE,LT,-8000.0,,
COSMOS-HYBRY-HS_30MIN_RAW,RANGE,GT,8000.0,,
COSMOS-HYBRY-HS_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-HS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-HS_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-HS_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-TAU_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-HYBRY-TAU_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-TAU_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-TAU_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-TAU_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-TAU_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-U_STAR_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-HYBRY-U_STAR_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-HYBRY-U_STAR_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-U_STAR_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-U_STAR_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-U_STAR_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-TS_30MIN_RAW,RANGE,LT,-15.0,,
COSMOS-HYBRY-TS_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-HYBRY-TS_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-TS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-TS_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-TS_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-TS_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,RANGE,GT,25.0,,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-COV_TS_UX_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,RANGE,GT,25.0,,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-HYBRY-BATTV_30MIN_RAW,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-HYBRY-COV_TS_UY_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,RANGE,GT,40.0,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-PRECIP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-PRECIP_30MIN_RAW,PLUVIO_DIAG,DEP_TS,,COSMOS-LIZRD-PRECIP_DIAG_30MIN_RAW,
COSMOS-LIZRD-PRECIP_30MIN_RAW,PLUVIO_DIAG,GT,0.0,,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,RANGE,GT,25.0,,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,RANGE,LT,0.5,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,RANGE,GT,2.0,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,SPIKE,GT,0.1,,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,RANGE,GT,12.3,,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,COSMOS-LIZRD-TDT1_TSOIL_30MIN_PROCESSED,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,TDT_TSOIL,LT,1.0,,
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,RANGE,LT,1.0,,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,COSMOS-LIZRD-TDT2_TSOIL_30MIN_PROCESSED,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,TDT_TSOIL,LT,1.0,,
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,RANGE,LT,1.0,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-WD_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-WD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-WD_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-WD_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-WD_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-LIZRD-SCANS_30MIN_RAW,
COSMOS-LIZRD-WD_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-LIZRD-WD_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-WD_30MIN_RAW,RANGE,GT,360.0,,
COSMOS-LIZRD-WS_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-WS_30MIN_RAW,RANGE,GT,30.0,,
COSMOS-LIZRD-WS_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-WS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-WS_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-WS_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-WS_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-LIZRD-SCANS_30MIN_RAW,
COSMOS-LIZRD-WS_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-LIZRD-PA_30MIN_RAW,RANGE,LT,800.0,,
COSMOS-LIZRD-PA_30MIN_RAW,RANGE,GT,1200.0,,
COSMOS-LIZRD-PA_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-PA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PA_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-PA_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-PA_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-LIZRD-SCANS_30MIN_RAW,
COSMOS-LIZRD-PA_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-LIZRD-PA_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-LIZRD-RH_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-LIZRD-RH_30MIN_RAW,RANGE,GT,105.0,,
COSMOS-LIZRD-RH_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-RH_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-RH_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-RH_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-LIZRD-SCANS_30MIN_RAW,
COSMOS-LIZRD-RH_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-LIZRD-TA_30MIN_RAW,RANGE,LT,-35.0,,
COSMOS-LIZRD-TA_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-LIZRD-TA_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
COSMOS-LIZRD-TA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TA_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-LIZRD-TA_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-LIZRD-TA_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-LIZRD-SCANS_30MIN_RAW,
COSMOS-LIZRD-TA_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-LIZRD-TA_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-LIZRD-SWIN_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-LIZRD-SWIN_30MIN_RAW,RANGE,GT,1200.0,,
COSMOS-LIZRD-SWIN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-LIZRD-BATTV_30MIN_RAW,
